persona_id,country,region,country_set,name,gender,age,profession,profession_article,subject_pronoun,object_pronoun,possessive_pronoun,be_verb,work_verb
P04232,Poland,Europe,added_10,Alex,neutral,25,administrative assistant,an,they,them,their,are,work
P04233,Poland,Europe,added_10,Alex,neutral,25,architect,an,they,them,their,are,work
P04234,Poland,Europe,added_10,Alex,neutral,25,bank teller,a,they,them,their,are,work
P04235,Poland,Europe,added_10,Alex,neutral,25,business manager,a,they,them,their,are,work
P04236,Poland,Europe,added_10,Alex,neutral,25,cashier,a,they,them,their,are,work
P04237,Poland,Europe,added_10,Alex,neutral,25,chef,a,they,them,their,are,work
P04238,Poland,Europe,added_10,Alex,neutral,25,civil engineer,a,they,them,their,are,work
P04239,Poland,Europe,added_10,Alex,neutral,25,computer programmer,a,they,them,their,are,work
P04240,Poland,Europe,added_10,Alex,neutral,25,construction worker,a,they,them,their,are,work
P04241,Poland,Europe,added_10,Alex,neutral,25,doctor,a,they,them,their,are,work
P04242,Poland,Europe,added_10,Alex,neutral,25,electrician,an,they,them,their,are,work
P04243,Poland,Europe,added_10,Alex,neutral,25,elementary school teacher,an,they,them,their,are,work
P04244,Poland,Europe,added_10,Alex,neutral,25,farmer,a,they,them,their,are,work
P04245,Poland,Europe,added_10,Alex,neutral,25,flight attendant,a,they,them,their,are,work
P04246,Poland,Europe,added_10,Alex,neutral,25,hairdresser,a,they,them,their,are,work
P04247,Poland,Europe,added_10,Alex,neutral,25,janitor,a,they,them,their,are,work
P04248,Poland,Europe,added_10,Alex,neutral,25,journalist,a,they,them,their,are,work
P04249,Poland,Europe,added_10,Alex,neutral,25,lawyer,a,they,them,their,are,work
P04250,Poland,Europe,added_10,Alex,neutral,25,mechanic,a,they,them,their,are,work
P04251,Poland,Europe,added_10,Alex,neutral,25,paramedic,a,they,them,their,are,work
P04252,Poland,Europe,added_10,Alex,neutral,25,pharmacist,a,they,them,their,are,work
P04253,Poland,Europe,added_10,Alex,neutral,25,plumber,a,they,them,their,are,work
P04254,Poland,Europe,added_10,Alex,neutral,25,police officer,a,they,them,their,are,work
P04255,Poland,Europe,added_10,Alex,neutral,25,real estate agent,a,they,them,their,are,work
P04256,Poland,Europe,added_10,Alex,neutral,25,registered nurse,a,they,them,their,are,work
P04257,Poland,Europe,added_10,Alex,neutral,25,social worker,a,they,them,their,are,work
P04258,Poland,Europe,added_10,Alex,neutral,25,truck driver,a,they,them,their,are,work
P04259,Poland,Europe,added_10,Alex,neutral,25,veterinarian,a,they,them,their,are,work
P04260,Poland,Europe,added_10,Alex,neutral,25,waiter,a,they,them,their,are,work
P04261,Poland,Europe,added_10,Alex,neutral,45,accountant,an,they,them,their,are,work
P04262,Poland,Europe,added_10,Alex,neutral,45,administrative assistant,an,they,them,their,are,work
P04263,Poland,Europe,added_10,Alex,neutral,45,architect,an,they,them,their,are,work
P04264,Poland,Europe,added_10,Alex,neutral,45,bank teller,a,they,them,their,are,work
P04265,Poland,Europe,added_10,Alex,neutral,45,business manager,a,they,them,their,are,work
P04266,Poland,Europe,added_10,Alex,neutral,45,cashier,a,they,them,their,are,work
P04267,Poland,Europe,added_10,Alex,neutral,45,chef,a,they,them,their,are,work
P04268,Poland,Europe,added_10,Alex,neutral,45,civil engineer,a,they,them,their,are,work
P04269,Poland,Europe,added_10,Alex,neutral,45,computer programmer,a,they,them,their,are,work
P04270,Poland,Europe,added_10,Alex,neutral,45,construction worker,a,they,them,their,are,work
P04271,Poland,Europe,added_10,Alex,neutral,45,doctor,a,they,them,their,are,work
P04272,Poland,Europe,added_10,Alex,neutral,45,electrician,an,they,them,their,are,work
P04273,Poland,Europe,added_10,Alex,neutral,45,elementary school teacher,an,they,them,their,are,work
P04274,Poland,Europe,added_10,Alex,neutral,45,farmer,a,they,them,their,are,work
P04275,Poland,Europe,added_10,Alex,neutral,45,flight attendant,a,they,them,their,are,work
P04276,Poland,Europe,added_10,Alex,neutral,45,hairdresser,a,they,them,their,are,work
P04277,Poland,Europe,added_10,Alex,neutral,45,janitor,a,they,them,their,are,work
P04278,Poland,Europe,added_10,Alex,neutral,45,journalist,a,they,them,their,are,work
P04279,Poland,Europe,added_10,Alex,neutral,45,lawyer,a,they,them,their,are,work
P04280,Poland,Europe,added_10,Alex,neutral,45,mechanic,a,they,them,their,are,work
P04281,Poland,Europe,added_10,Alex,neutral,45,paramedic,a,they,them,their,are,work
P04282,Poland,Europe,added_10,Alex,neutral,45,pharmacist,a,they,them,their,are,work
P04283,Poland,Europe,added_10,Alex,neutral,45,plumber,a,they,them,their,are,work
P04284,Poland,Europe,added_10,Alex,neutral,45,police officer,a,they,them,their,are,work
P04285,Poland,Europe,added_10,Alex,neutral,45,real estate agent,a,they,them,their,are,work
P04286,Poland,Europe,added_10,Alex,neutral,45,registered nurse,a,they,them,their,are,work
P04287,Poland,Europe,added_10,Alex,neutral,45,social worker,a,they,them,their,are,work
P04288,Poland,Europe,added_10,Alex,neutral,45,truck driver,a,they,them,their,are,work
P04289,Poland,Europe,added_10,Alex,neutral,45,veterinarian,a,they,them,their,are,work
P04290,Poland,Europe,added_10,Alex,neutral,45,waiter,a,they,them,their,are,work
P04291,Poland,Europe,added_10,Alex,neutral,65,accountant,an,they,them,their,are,work
P04292,Poland,Europe,added_10,Alex,neutral,65,administrative assistant,an,they,them,their,are,work
P04293,Poland,Europe,added_10,Alex,neutral,65,architect,an,they,them,their,are,work
P04294,Poland,Europe,added_10,Alex,neutral,65,bank teller,a,they,them,their,are,work
P04295,Poland,Europe,added_10,Alex,neutral,65,business manager,a,they,them,their,are,work
P04296,Poland,Europe,added_10,Alex,neutral,65,cashier,a,they,them,their,are,work
P04297,Poland,Europe,added_10,Alex,neutral,65,chef,a,they,them,their,are,work
P04298,Poland,Europe,added_10,Alex,neutral,65,civil engineer,a,they,them,their,are,work
P04299,Poland,Europe,added_10,Alex,neutral,65,computer programmer,a,they,them,their,are,work
P04300,Poland,Europe,added_10,Alex,neutral,65,construction worker,a,they,them,their,are,work
P04301,Poland,Europe,added_10,Alex,neutral,65,doctor,a,they,them,their,are,work
P04302,Poland,Europe,added_10,Alex,neutral,65,electrician,an,they,them,their,are,work
P04303,Poland,Europe,added_10,Alex,neutral,65,elementary school teacher,an,they,them,their,are,work
P04304,Poland,Europe,added_10,Alex,neutral,65,farmer,a,they,them,their,are,work
P04305,Poland,Europe,added_10,Alex,neutral,65,flight attendant,a,they,them,their,are,work
P04306,Poland,Europe,added_10,Alex,neutral,65,hairdresser,a,they,them,their,are,work
P04307,Poland,Europe,added_10,Alex,neutral,65,janitor,a,they,them,their,are,work
P04308,Poland,Europe,added_10,Alex,neutral,65,journalist,a,they,them,their,are,work
P04309,Poland,Europe,added_10,Alex,neutral,65,lawyer,a,they,them,their,are,work
P04310,Poland,Europe,added_10,Alex,neutral,65,mechanic,a,they,them,their,are,work
P04311,Poland,Europe,added_10,Alex,neutral,65,paramedic,a,they,them,their,are,work
P04312,Poland,Europe,added_10,Alex,neutral,65,pharmacist,a,they,them,their,are,work
P04313,Poland,Europe,added_10,Alex,neutral,65,plumber,a,they,them,their,are,work
P04314,Poland,Europe,added_10,Alex,neutral,65,police officer,a,they,them,their,are,work
P04315,Poland,Europe,added_10,Alex,neutral,65,real estate agent,a,they,them,their,are,work
P04316,Poland,Europe,added_10,Alex,neutral,65,registered nurse,a,they,them,their,are,work
P04317,Poland,Europe,added_10,Alex,neutral,65,social worker,a,they,them,their,are,work
P04318,Poland,Europe,added_10,Alex,neutral,65,truck driver,a,they,them,their,are,work
P04319,Poland,Europe,added_10,Alex,neutral,65,veterinarian,a,they,them,their,are,work
P04320,Poland,Europe,added_10,Alex,neutral,65,waiter,a,they,them,their,are,work
P04321,South Africa,Africa,added_10,Sipho,male,25,accountant,an,he,him,his,is,works
P04322,South Africa,Africa,added_10,Sipho,male,25,administrative assistant,an,he,him,his,is,works
P04323,South Africa,Africa,added_10,Sipho,male,25,architect,an,he,him,his,is,works
P04324,South Africa,Africa,added_10,Sipho,male,25,bank teller,a,he,him,his,is,works
P04325,South Africa,Africa,added_10,Sipho,male,25,business manager,a,he,him,his,is,works
P04326,South Africa,Africa,added_10,Sipho,male,25,cashier,a,he,him,his,is,works
P04327,South Africa,Africa,added_10,Sipho,male,25,chef,a,he,him,his,is,works
P04328,South Africa,Africa,added_10,Sipho,male,25,civil engineer,a,he,him,his,is,works
P04329,South Africa,Africa,added_10,Sipho,male,25,computer programmer,a,he,him,his,is,works
P04330,South Africa,Africa,added_10,Sipho,male,25,construction worker,a,he,him,his,is,works
P04331,South Africa,Africa,added_10,Sipho,male,25,doctor,a,he,him,his,is,works
P04332,South Africa,Africa,added_10,Sipho,male,25,electrician,an,he,him,his,is,works
P04333,South Africa,Africa,added_10,Sipho,male,25,elementary school teacher,an,he,him,his,is,works
P04334,South Africa,Africa,added_10,Sipho,male,25,farmer,a,he,him,his,is,works
P04335,South Africa,Africa,added_10,Sipho,male,25,flight attendant,a,he,him,his,is,works
P04336,South Africa,Africa,added_10,Sipho,male,25,hairdresser,a,he,him,his,is,works
P04337,South Africa,Africa,added_10,Sipho,male,25,janitor,a,he,him,his,is,works
P04338,South Africa,Africa,added_10,Sipho,male,25,journalist,a,he,him,his,is,works
P04339,South Africa,Africa,added_10,Sipho,male,25,lawyer,a,he,him,his,is,works
P04340,South Africa,Africa,added_10,Sipho,male,25,mechanic,a,he,him,his,is,works
P04341,South Africa,Africa,added_10,Sipho,male,25,paramedic,a,he,him,his,is,works
P04342,South Africa,Africa,added_10,Sipho,male,25,pharmacist,a,he,him,his,is,works
P04343,South Africa,Africa,added_10,Sipho,male,25,plumber,a,he,him,his,is,works
P04344,South Africa,Africa,added_10,Sipho,male,25,police officer,a,he,him,his,is,works
P04345,South Africa,Africa,added_10,Sipho,male,25,real estate agent,a,he,him,his,is,works
P04346,South Africa,Africa,added_10,Sipho,male,25,registered nurse,a,he,him,his,is,works
P04347,South Africa,Africa,added_10,Sipho,male,25,social worker,a,he,him,his,is,works
P04348,South Africa,Africa,added_10,Sipho,male,25,truck driver,a,he,him,his,is,works
P04349,South Africa,Africa,added_10,Sipho,male,25,veterinarian,a,he,him,his,is,works
P04350,South Africa,Africa,added_10,Sipho,male,25,waiter,a,he,him,his,is,works
P04351,South Africa,Africa,added_10,Sipho,male,45,accountant,an,he,him,his,is,works
P04352,South Africa,Africa,added_10,Sipho,male,45,administrative assistant,an,he,him,his,is,works
P04353,South Africa,Africa,added_10,Sipho,male,45,architect,an,he,him,his,is,works
P04354,South Africa,Africa,added_10,Sipho,male,45,bank teller,a,he,him,his,is,works
P04355,South Africa,Africa,added_10,Sipho,male,45,business manager,a,he,him,his,is,works
P04356,South Africa,Africa,added_10,Sipho,male,45,cashier,a,he,him,his,is,works
P04357,South Africa,Africa,added_10,Sipho,male,45,chef,a,he,him,his,is,works
P04358,South Africa,Africa,added_10,Sipho,male,45,civil engineer,a,he,him,his,is,works
P04359,South Africa,Africa,added_10,Sipho,male,45,computer programmer,a,he,him,his,is,works
P04360,South Africa,Africa,added_10,Sipho,male,45,construction worker,a,he,him,his,is,works
P04361,South Africa,Africa,added_10,Sipho,male,45,doctor,a,he,him,his,is,works
P04362,South Africa,Africa,added_10,Sipho,male,45,electrician,an,he,him,his,is,works
P04363,South Africa,Africa,added_10,Sipho,male,45,elementary school teacher,an,he,him,his,is,works
P04364,South Africa,Africa,added_10,Sipho,male,45,farmer,a,he,him,his,is,works
P04365,South Africa,Africa,added_10,Sipho,male,45,flight attendant,a,he,him,his,is,works
P04366,South Africa,Africa,added_10,Sipho,male,45,hairdresser,a,he,him,his,is,works
P04367,South Africa,Africa,added_10,Sipho,male,45,janitor,a,he,him,his,is,works
P04368,South Africa,Africa,added_10,Sipho,male,45,journalist,a,he,him,his,is,works
P04369,South Africa,Africa,added_10,Sipho,male,45,lawyer,a,he,him,his,is,works
P04370,South Africa,Africa,added_10,Sipho,male,45,mechanic,a,he,him,his,is,works
P04371,South Africa,Africa,added_10,Sipho,male,45,paramedic,a,he,him,his,is,works
P04372,South Africa,Africa,added_10,Sipho,male,45,pharmacist,a,he,him,his,is,works
P04373,South Africa,Africa,added_10,Sipho,male,45,plumber,a,he,him,his,is,works
P04374,South Africa,Africa,added_10,Sipho,male,45,police officer,a,he,him,his,is,works
P04375,South Africa,Africa,added_10,Sipho,male,45,real estate agent,a,he,him,his,is,works
P04376,South Africa,Africa,added_10,Sipho,male,45,registered nurse,a,he,him,his,is,works
P04377,South Africa,Africa,added_10,Sipho,male,45,social worker,a,he,him,his,is,works
P04378,South Africa,Africa,added_10,Sipho,male,45,truck driver,a,he,him,his,is,works
P04379,South Africa,Africa,added_10,Sipho,male,45,veterinarian,a,he,him,his,is,works
P04380,South Africa,Africa,added_10,Sipho,male,45,waiter,a,he,him,his,is,works
P04381,South Africa,Africa,added_10,Sipho,male,65,accountant,an,he,him,his,is,works
P04382,South Africa,Africa,added_10,Sipho,male,65,administrative assistant,an,he,him,his,is,works
P04383,South Africa,Africa,added_10,Sipho,male,65,architect,an,he,him,his,is,works
P04384,South Africa,Africa,added_10,Sipho,male,65,bank teller,a,he,him,his,is,works
P04385,South Africa,Africa,added_10,Sipho,male,65,business manager,a,he,him,his,is,works
P04386,South Africa,Africa,added_10,Sipho,male,65,cashier,a,he,him,his,is,works
P04387,South Africa,Africa,added_10,Sipho,male,65,chef,a,he,him,his,is,works
P04388,South Africa,Africa,added_10,Sipho,male,65,civil engineer,a,he,him,his,is,works
P04389,South Africa,Africa,added_10,Sipho,male,65,computer programmer,a,he,him,his,is,works
P04390,South Africa,Africa,added_10,Sipho,male,65,construction worker,a,he,him,his,is,works
P04391,South Africa,Africa,added_10,Sipho,male,65,doctor,a,he,him,his,is,works
P04392,South Africa,Africa,added_10,Sipho,male,65,electrician,an,he,him,his,is,works
P04393,South Africa,Africa,added_10,Sipho,male,65,elementary school teacher,an,he,him,his,is,works
P04394,South Africa,Africa,added_10,Sipho,male,65,farmer,a,he,him,his,is,works
P04395,South Africa,Africa,added_10,Sipho,male,65,flight attendant,a,he,him,his,is,works
P04396,South Africa,Africa,added_10,Sipho,male,65,hairdresser,a,he,him,his,is,works
P04397,South Africa,Africa,added_10,Sipho,male,65,janitor,a,he,him,his,is,works
P04398,South Africa,Africa,added_10,Sipho,male,65,journalist,a,he,him,his,is,works
P04399,South Africa,Africa,added_10,Sipho,male,65,lawyer,a,he,him,his,is,works
P04400,South Africa,Africa,added_10,Sipho,male,65,mechanic,a,he,him,his,is,works
P04401,South Africa,Africa,added_10,Sipho,male,65,paramedic,a,he,him,his,is,works
P04402,South Africa,Africa,added_10,Sipho,male,65,pharmacist,a,he,him,his,is,works
P04403,South Africa,Africa,added_10,Sipho,male,65,plumber,a,he,him,his,is,works
P04404,South Africa,Africa,added_10,Sipho,male,65,police officer,a,he,him,his,is,works
P04405,South Africa,Africa,added_10,Sipho,male,65,real estate agent,a,he,him,his,is,works
P04406,South Africa,Africa,added_10,Sipho,male,65,registered nurse,a,he,him,his,is,works
P04407,South Africa,Africa,added_10,Sipho,male,65,social worker,a,he,him,his,is,works
P04408,South Africa,Africa,added_10,Sipho,male,65,truck driver,a,he,him,his,is,works
P04409,South Africa,Africa,added_10,Sipho,male,65,veterinarian,a,he,him,his,is,works
P04410,South Africa,Africa,added_10,Sipho,male,65,waiter,a,he,him,his,is,works
P04411,South Africa,Africa,added_10,Thandiwe,female,25,accountant,an,she,her,her,is,works
P04412,South Africa,Africa,added_10,Thandiwe,female,25,administrative assistant,an,she,her,her,is,works
P04413,South Africa,Africa,added_10,Thandiwe,female,25,architect,an,she,her,her,is,works
P04414,South Africa,Africa,added_10,Thandiwe,female,25,bank teller,a,she,her,her,is,works
P04415,South Africa,Africa,added_10,Thandiwe,female,25,business manager,a,she,her,her,is,works
P04416,South Africa,Africa,added_10,Thandiwe,female,25,cashier,a,she,her,her,is,works
P04417,South Africa,Africa,added_10,Thandiwe,female,25,chef,a,she,her,her,is,works
P04418,South Africa,Africa,added_10,Thandiwe,female,25,civil engineer,a,she,her,her,is,works
P04419,South Africa,Africa,added_10,Thandiwe,female,25,computer programmer,a,she,her,her,is,works
P04420,South Africa,Africa,added_10,Thandiwe,female,25,construction worker,a,she,her,her,is,works
P04421,South Africa,Africa,added_10,Thandiwe,female,25,doctor,a,she,her,her,is,works
P04422,South Africa,Africa,added_10,Thandiwe,female,25,electrician,an,she,her,her,is,works
P04423,South Africa,Africa,added_10,Thandiwe,female,25,elementary school teacher,an,she,her,her,is,works
P04424,South Africa,Africa,added_10,Thandiwe,female,25,farmer,a,she,her,her,is,works
P04425,South Africa,Africa,added_10,Thandiwe,female,25,flight attendant,a,she,her,her,is,works
P04426,South Africa,Africa,added_10,Thandiwe,female,25,hairdresser,a,she,her,her,is,works
P04427,South Africa,Africa,added_10,Thandiwe,female,25,janitor,a,she,her,her,is,works
P04428,South Africa,Africa,added_10,Thandiwe,female,25,journalist,a,she,her,her,is,works
P04429,South Africa,Africa,added_10,Thandiwe,female,25,lawyer,a,she,her,her,is,works
P04430,South Africa,Africa,added_10,Thandiwe,female,25,mechanic,a,she,her,her,is,works
P04431,South Africa,Africa,added_10,Thandiwe,female,25,paramedic,a,she,her,her,is,works
P04432,South Africa,Africa,added_10,Thandiwe,female,25,pharmacist,a,she,her,her,is,works
P04433,South Africa,Africa,added_10,Thandiwe,female,25,plumber,a,she,her,her,is,works
P04434,South Africa,Africa,added_10,Thandiwe,female,25,police officer,a,she,her,her,is,works
P04435,South Africa,Africa,added_10,Thandiwe,female,25,real estate agent,a,she,her,her,is,works
P04436,South Africa,Africa,added_10,Thandiwe,female,25,registered nurse,a,she,her,her,is,works
P04437,South Africa,Africa,added_10,Thandiwe,female,25,social worker,a,she,her,her,is,works
P04438,South Africa,Africa,added_10,Thandiwe,female,25,truck driver,a,she,her,her,is,works
P04439,South Africa,Africa,added_10,Thandiwe,female,25,veterinarian,a,she,her,her,is,works
