persona_id,country,profession,gender,age,topic,mean_rating,sd_across_models,consensus_rank,rating_llama,rating_gemma,rating_qwen,rating_ministral
P01180,Egypt,construction worker,female,25,gender equality,4.5,0.5773502691896257,34374,5,5,4.0,4.0
P01207,Egypt,chef,female,45,immigration,3.5,0.5773502691896257,34375,4,4,3.0,3.0
P01206,Egypt,cashier,female,45,trust in government,2.5,0.5773502691896257,34376,2,2,3.0,3.0
P04176,Poland,cashier,female,45,gender equality,4.5,0.5773502691896257,34377,5,5,4.0,4.0
P04176,Poland,cashier,female,45,immigration,3.5,0.5773502691896257,34378,4,4,3.0,3.0
P04176,Poland,cashier,female,45,lgbtq rights,3.5,0.5773502691896257,34379,4,3,4.0,3.0
P03076,Mexico,hairdresser,female,25,economic redistribution,3.5,0.5773502691896257,34380,4,4,3.0,3.0
P04176,Poland,cashier,female,45,economic redistribution,3.5,0.5773502691896257,34381,4,4,3.0,3.0
P01188,Egypt,journalist,female,25,trust in government,2.5,0.5773502691896257,34382,2,2,3.0,3.0
P04177,Poland,chef,female,45,gender equality,4.5,0.5773502691896257,34383,5,5,4.0,4.0
P04177,Poland,chef,female,45,immigration,3.5,0.5773502691896257,34384,4,4,3.0,3.0
P04177,Poland,chef,female,45,economic redistribution,3.5,0.5773502691896257,34385,4,4,3.0,3.0
P01189,Egypt,lawyer,female,25,lgbtq rights,3.5,0.5773502691896257,34386,4,3,4.0,3.0
P01188,Egypt,journalist,female,25,lgbtq rights,3.5,0.5773502691896257,34387,4,3,4.0,3.0
P04178,Poland,civil engineer,female,45,gender equality,4.5,0.5773502691896257,34388,5,5,4.0,4.0
P04178,Poland,civil engineer,female,45,immigration,3.5,0.5773502691896257,34389,4,4,3.0,3.0
P01188,Egypt,journalist,female,25,gender equality,4.5,0.5773502691896257,34390,5,5,4.0,4.0
P01187,Egypt,janitor,female,25,trust in government,2.5,0.5773502691896257,34391,2,2,3.0,3.0
P01187,Egypt,janitor,female,25,economic redistribution,3.5,0.5773502691896257,34392,4,4,3.0,3.0
P01187,Egypt,janitor,female,25,religion and secularism,3.5,0.5773502691896257,34393,4,4,3.0,3.0
P04179,Poland,computer programmer,female,45,gender equality,4.5,0.5773502691896257,34394,5,5,4.0,4.0
P04179,Poland,computer programmer,female,45,immigration,3.5,0.5773502691896257,34395,4,4,3.0,3.0
P01187,Egypt,janitor,female,25,immigration,3.5,0.5773502691896257,34396,4,4,3.0,3.0
P03076,Mexico,hairdresser,female,25,gender equality,4.5,0.5773502691896257,34397,5,5,4.0,4.0
P02099,India,veterinarian,neutral,25,economic redistribution,3.5,0.5773502691896257,34398,4,4,3.0,3.0
P01189,Egypt,lawyer,female,25,trust in government,2.5,0.5773502691896257,34399,2,2,3.0,3.0
P04175,Poland,business manager,female,45,immigration,3.5,0.5773502691896257,34400,4,4,3.0,3.0
P04172,Poland,administrative assistant,female,45,gender equality,4.5,0.5773502691896257,34401,5,5,4.0,4.0
P04172,Poland,administrative assistant,female,45,immigration,3.5,0.5773502691896257,34402,4,4,3.0,3.0
P04172,Poland,administrative assistant,female,45,lgbtq rights,3.5,0.5773502691896257,34403,4,3,4.0,3.0
P01192,Egypt,pharmacist,female,25,gender equality,4.5,0.5773502691896257,34404,5,5,4.0,4.0
P01191,Egypt,paramedic,female,25,trust in government,2.5,0.5773502691896257,34405,2,2,3.0,3.0
P01191,Egypt,paramedic,female,25,economic redistribution,3.5,0.5773502691896257,34406,4,4,3.0,3.0
P01191,Egypt,paramedic,female,25,religion and secularism,3.5,0.5773502691896257,34407,4,4,3.0,3.0
P04173,Poland,architect,female,45,immigration,3.5,0.5773502691896257,34408,4,4,3.0,3.0
P03077,Mexico,janitor,female,25,lgbtq rights,3.5,0.5773502691896257,34409,4,4,3.0,3.0
P02098,India,truck driver,neutral,25,economic redistribution,3.5,0.5773502691896257,34410,4,4,3.0,3.0
P01191,Egypt,paramedic,female,25,gender equality,4.5,0.5773502691896257,34411,5,5,4.0,4.0
P01190,Egypt,mechanic,female,25,trust in government,2.5,0.5773502691896257,34412,2,2,3.0,3.0
P01190,Egypt,mechanic,female,25,economic redistribution,3.5,0.5773502691896257,34413,4,4,3.0,3.0
P04174,Poland,bank teller,female,45,gender equality,4.5,0.5773502691896257,34414,5,5,4.0,4.0
P04174,Poland,bank teller,female,45,immigration,3.5,0.5773502691896257,34415,4,4,3.0,3.0
P04174,Poland,bank teller,female,45,lgbtq rights,3.5,0.5773502691896257,34416,4,3,4.0,3.0
P01190,Egypt,mechanic,female,25,religion and secularism,3.5,0.5773502691896257,34417,4,4,3.0,3.0
P01190,Egypt,mechanic,female,25,immigration,3.5,0.5773502691896257,34418,4,4,3.0,3.0
P01190,Egypt,mechanic,female,25,gender equality,4.5,0.5773502691896257,34419,5,5,4.0,4.0
P04175,Poland,business manager,female,45,gender equality,4.5,0.5773502691896257,34420,5,5,4.0,4.0
P04173,Poland,architect,female,45,economic redistribution,3.5,0.5773502691896257,34421,4,4,3.0,3.0
P01186,Egypt,hairdresser,female,25,trust in government,2.5,0.5773502691896257,34422,2,2,3.0,3.0
P01186,Egypt,hairdresser,female,25,economic redistribution,3.5,0.5773502691896257,34423,4,4,3.0,3.0
P04180,Poland,construction worker,female,45,gender equality,4.5,0.5773502691896257,34424,5,5,4.0,4.0
P04185,Poland,flight attendant,female,45,gender equality,4.5,0.5773502691896257,34425,5,5,4.0,4.0
P04185,Poland,flight attendant,female,45,immigration,3.5,0.5773502691896257,34426,4,4,3.0,3.0
P03074,Mexico,farmer,female,25,gender equality,4.5,0.5773502691896257,34427,5,5,4.0,4.0
P01182,Egypt,electrician,female,25,immigration,3.5,0.5773502691896257,34428,4,4,3.0,3.0
P04185,Poland,flight attendant,female,45,economic redistribution,3.5,0.5773502691896257,34429,4,4,3.0,3.0
P01182,Egypt,electrician,female,25,gender equality,4.5,0.5773502691896257,34430,5,5,4.0,4.0
P01181,Egypt,doctor,female,25,trust in government,2.5,0.5773502691896257,34431,2,2,3.0,3.0
P04186,Poland,hairdresser,female,45,gender equality,4.5,0.5773502691896257,34432,5,5,4.0,4.0
P04186,Poland,hairdresser,female,45,immigration,3.5,0.5773502691896257,34433,4,4,3.0,3.0
P01182,Egypt,electrician,female,25,religion and secularism,3.5,0.5773502691896257,34434,4,4,3.0,3.0
P01181,Egypt,doctor,female,25,religion and secularism,3.5,0.5773502691896257,34435,4,4,3.0,3.0
P01181,Egypt,doctor,female,25,lgbtq rights,3.5,0.5773502691896257,34436,4,3,4.0,3.0
P02101,India,accountant,neutral,45,immigration,3.5,0.5773502691896257,34437,4,4,3.0,3.0
P04187,Poland,janitor,female,45,immigration,3.5,0.5773502691896257,34438,4,4,3.0,3.0
P01180,Egypt,construction worker,female,25,trust in government,2.5,0.5773502691896257,34439,2,2,3.0,3.0
P01180,Egypt,construction worker,female,25,economic redistribution,3.5,0.5773502691896257,34440,4,4,3.0,3.0
P04187,Poland,janitor,female,45,economic redistribution,3.5,0.5773502691896257,34441,4,4,3.0,3.0
P04187,Poland,janitor,female,45,trust in government,2.5,0.5773502691896257,34442,2,2,3.0,3.0
P01180,Egypt,construction worker,female,25,religion and secularism,3.5,0.5773502691896257,34443,4,4,3.0,3.0
P02101,India,accountant,neutral,45,economic redistribution,3.5,0.5773502691896257,34444,4,4,3.0,3.0
P04186,Poland,hairdresser,female,45,economic redistribution,3.5,0.5773502691896257,34445,4,4,3.0,3.0
P01182,Egypt,electrician,female,25,economic redistribution,3.5,0.5773502691896257,34446,4,4,3.0,3.0
P01182,Egypt,electrician,female,25,trust in government,2.5,0.5773502691896257,34447,2,2,3.0,3.0
P01183,Egypt,elementary school teacher,female,25,gender equality,4.5,0.5773502691896257,34448,5,5,4.0,4.0
P04180,Poland,construction worker,female,45,immigration,3.5,0.5773502691896257,34449,4,4,3.0,3.0
P01186,Egypt,hairdresser,female,25,religion and secularism,3.5,0.5773502691896257,34450,4,4,3.0,3.0
P04180,Poland,construction worker,female,45,economic redistribution,3.5,0.5773502691896257,34451,4,4,3.0,3.0
P01185,Egypt,flight attendant,female,25,economic redistribution,3.5,0.5773502691896257,34452,4,4,3.0,3.0
P01185,Egypt,flight attendant,female,25,religion and secularism,3.5,0.5773502691896257,34453,4,4,3.0,3.0
P03074,Mexico,farmer,female,25,trust in government,2.5,0.5773502691896257,34454,2,2,3.0,3.0
P01185,Egypt,flight attendant,female,25,gender equality,4.5,0.5773502691896257,34455,5,5,4.0,4.0
P04182,Poland,electrician,female,45,gender equality,4.5,0.5773502691896257,34456,5,5,4.0,4.0
P04182,Poland,electrician,female,45,immigration,3.5,0.5773502691896257,34457,4,4,3.0,3.0
P01184,Egypt,farmer,female,25,trust in government,2.5,0.5773502691896257,34458,2,2,3.0,3.0
P01184,Egypt,farmer,female,25,economic redistribution,3.5,0.5773502691896257,34459,4,4,3.0,3.0
P04182,Poland,electrician,female,45,economic redistribution,3.5,0.5773502691896257,34460,4,4,3.0,3.0
P01184,Egypt,farmer,female,25,religion and secularism,3.5,0.5773502691896257,34461,4,4,3.0,3.0
P01184,Egypt,farmer,female,25,immigration,3.5,0.5773502691896257,34462,4,4,3.0,3.0
P04183,Poland,elementary school teacher,female,45,immigration,3.5,0.5773502691896257,34463,4,4,3.0,3.0
P03074,Mexico,farmer,female,25,economic redistribution,3.5,0.5773502691896257,34464,4,4,3.0,3.0
P02100,India,waiter,neutral,25,economic redistribution,3.5,0.5773502691896257,34465,4,4,3.0,3.0
P01183,Egypt,elementary school teacher,female,25,trust in government,2.5,0.5773502691896257,34466,2,2,3.0,3.0
P01183,Egypt,elementary school teacher,female,25,economic redistribution,3.5,0.5773502691896257,34467,4,4,3.0,3.0
P01183,Egypt,elementary school teacher,female,25,religion and secularism,3.5,0.5773502691896257,34468,4,4,3.0,3.0
P04184,Poland,farmer,female,45,gender equality,4.5,0.5773502691896257,34469,5,5,4.0,4.0
P03077,Mexico,janitor,female,25,economic redistribution,3.5,0.5773502691896257,34470,4,4,3.0,3.0
P03077,Mexico,janitor,female,25,trust in government,2.5,0.5773502691896257,34471,2,2,3.0,3.0
P01192,Egypt,pharmacist,female,25,religion and secularism,3.5,0.5773502691896257,34472,4,4,3.0,3.0
P01192,Egypt,pharmacist,female,25,economic redistribution,3.5,0.5773502691896257,34473,4,4,3.0,3.0
P02095,India,real estate agent,neutral,25,economic redistribution,3.5,0.5773502691896257,34474,4,4,3.0,3.0
P01203,Egypt,architect,female,45,gender equality,4.5,0.5773502691896257,34475,5,5,4.0,4.0
P01202,Egypt,administrative assistant,female,45,trust in government,2.5,0.5773502691896257,34476,2,2,3.0,3.0
P04159,Poland,lawyer,female,25,economic redistribution,3.5,0.5773502691896257,34477,4,3,4.0,3.0
P01202,Egypt,administrative assistant,female,45,economic redistribution,3.5,0.5773502691896257,34478,4,4,3.0,3.0
P01202,Egypt,administrative assistant,female,45,religion and secularism,3.5,0.5773502691896257,34479,4,4,3.0,3.0
P04160,Poland,mechanic,female,25,gender equality,4.5,0.5773502691896257,34480,5,5,4.0,4.0
P04160,Poland,mechanic,female,25,immigration,3.5,0.5773502691896257,34481,4,4,3.0,3.0
P01202,Egypt,administrative assistant,female,45,immigration,3.5,0.5773502691896257,34482,4,4,3.0,3.0
P01203,Egypt,architect,female,45,religion and secularism,3.5,0.5773502691896257,34483,4,4,3.0,3.0
P04160,Poland,mechanic,female,25,economic redistribution,3.5,0.5773502691896257,34484,4,4,3.0,3.0
P01201,Egypt,accountant,female,45,economic redistribution,3.5,0.5773502691896257,34485,4,4,3.0,3.0
P01201,Egypt,accountant,female,45,religion and secularism,3.5,0.5773502691896257,34486,4,4,3.0,3.0
P03080,Mexico,mechanic,female,25,trust in government,2.5,0.5773502691896257,34487,2,2,3.0,3.0
P01201,Egypt,accountant,female,45,immigration,3.5,0.5773502691896257,34488,4,4,3.0,3.0
P01201,Egypt,accountant,female,45,gender equality,4.5,0.5773502691896257,34489,5,5,4.0,4.0
P01200,Egypt,waiter,female,25,trust in government,2.5,0.5773502691896257,34490,2,2,3.0,3.0
P01200,Egypt,waiter,female,25,economic redistribution,3.5,0.5773502691896257,34491,4,4,3.0,3.0
P04162,Poland,pharmacist,female,25,gender equality,4.5,0.5773502691896257,34492,5,5,4.0,4.0
P01200,Egypt,waiter,female,25,religion and secularism,3.5,0.5773502691896257,34493,4,4,3.0,3.0
P01201,Egypt,accountant,female,45,trust in government,2.5,0.5773502691896257,34494,2,2,3.0,3.0
P04158,Poland,journalist,female,25,trust in government,2.5,0.5773502691896257,34495,2,2,3.0,3.0
P01203,Egypt,architect,female,45,economic redistribution,3.5,0.5773502691896257,34496,4,4,3.0,3.0
P01203,Egypt,architect,female,45,trust in government,2.5,0.5773502691896257,34497,2,2,3.0,3.0
P01206,Egypt,cashier,female,45,economic redistribution,3.5,0.5773502691896257,34498,4,4,3.0,3.0
P01206,Egypt,cashier,female,45,religion and secularism,3.5,0.5773502691896257,34499,4,4,3.0,3.0
P04155,Poland,flight attendant,female,25,gender equality,4.5,0.5773502691896257,34500,5,5,4.0,4.0
P01206,Egypt,cashier,female,45,immigration,3.5,0.5773502691896257,34501,4,4,3.0,3.0
P04155,Poland,flight attendant,female,25,economic redistribution,3.5,0.5773502691896257,34502,4,4,3.0,3.0
P01205,Egypt,business manager,female,45,trust in government,2.5,0.5773502691896257,34503,2,2,3.0,3.0
P01205,Egypt,business manager,female,45,economic redistribution,3.5,0.5773502691896257,34504,4,4,3.0,3.0
P04156,Poland,hairdresser,female,25,gender equality,4.5,0.5773502691896257,34505,5,5,4.0,4.0
P04156,Poland,hairdresser,female,25,immigration,3.5,0.5773502691896257,34506,4,4,3.0,3.0
P01205,Egypt,business manager,female,45,religion and secularism,3.5,0.5773502691896257,34507,4,4,3.0,3.0
P03081,Mexico,paramedic,female,25,trust in government,2.5,0.5773502691896257,34508,2,2,3.0,3.0
P04156,Poland,hairdresser,female,25,economic redistribution,3.5,0.5773502691896257,34509,4,4,3.0,3.0
P01205,Egypt,business manager,female,45,immigration,3.5,0.5773502691896257,34510,4,4,3.0,3.0
P01205,Egypt,business manager,female,45,gender equality,4.5,0.5773502691896257,34511,5,5,4.0,4.0
P04157,Poland,janitor,female,25,gender equality,4.5,0.5773502691896257,34512,5,5,4.0,4.0
P04157,Poland,janitor,female,25,immigration,3.5,0.5773502691896257,34513,4,4,3.0,3.0
P02095,India,real estate agent,neutral,25,immigration,3.5,0.5773502691896257,34514,4,4,3.0,3.0
P01204,Egypt,bank teller,female,45,economic redistribution,3.5,0.5773502691896257,34515,4,4,3.0,3.0
P04157,Poland,janitor,female,25,economic redistribution,3.5,0.5773502691896257,34516,4,4,3.0,3.0
P01204,Egypt,bank teller,female,45,religion and secularism,3.5,0.5773502691896257,34517,4,4,3.0,3.0
P01204,Egypt,bank teller,female,45,immigration,3.5,0.5773502691896257,34518,4,4,3.0,3.0
P01200,Egypt,waiter,female,25,immigration,3.5,0.5773502691896257,34519,4,4,3.0,3.0
P01207,Egypt,chef,female,45,gender equality,4.5,0.5773502691896257,34520,5,5,4.0,4.0
P03080,Mexico,mechanic,female,25,economic redistribution,3.5,0.5773502691896257,34521,4,4,3.0,3.0
P04163,Poland,plumber,female,25,gender equality,4.5,0.5773502691896257,34522,5,5,4.0,4.0
P04168,Poland,truck driver,female,25,gender equality,4.5,0.5773502691896257,34523,5,5,4.0,4.0
P04168,Poland,truck driver,female,25,immigration,3.5,0.5773502691896257,34524,4,4,3.0,3.0
P03078,Mexico,journalist,female,25,trust in government,2.5,0.5773502691896257,34525,2,2,3.0,3.0
P01195,Egypt,real estate agent,female,25,gender equality,4.5,0.5773502691896257,34526,5,5,4.0,4.0
P01194,Egypt,police officer,female,25,trust in government,2.5,0.5773502691896257,34527,2,2,3.0,3.0
P03078,Mexico,journalist,female,25,lgbtq rights,4.5,0.5773502691896257,34528,4,5,5.0,4.0
P01194,Egypt,police officer,female,25,immigration,3.5,0.5773502691896257,34529,4,4,3.0,3.0
P01194,Egypt,police officer,female,25,gender equality,4.5,0.5773502691896257,34530,5,5,4.0,4.0
P01193,Egypt,plumber,female,25,trust in government,2.5,0.5773502691896257,34531,2,2,3.0,3.0
P04167,Poland,social worker,female,25,trust in government,2.5,0.5773502691896257,34532,2,2,3.0,3.0
P01193,Egypt,plumber,female,25,economic redistribution,3.5,0.5773502691896257,34533,4,4,3.0,3.0
P02097,India,social worker,neutral,25,trust in government,2.5,0.5773502691896257,34534,2,2,3.0,3.0
P04170,Poland,waiter,female,25,gender equality,4.5,0.5773502691896257,34535,5,5,4.0,4.0
P04170,Poland,waiter,female,25,immigration,3.5,0.5773502691896257,34536,4,4,3.0,3.0
P01193,Egypt,plumber,female,25,immigration,3.5,0.5773502691896257,34537,4,4,3.0,3.0
P01193,Egypt,plumber,female,25,gender equality,4.5,0.5773502691896257,34538,5,5,4.0,4.0
P04170,Poland,waiter,female,25,economic redistribution,3.5,0.5773502691896257,34539,4,4,3.0,3.0
P04171,Poland,accountant,female,45,gender equality,4.5,0.5773502691896257,34540,5,5,4.0,4.0
P02035,India,real estate agent,female,45,economic redistribution,3.5,0.5773502691896257,34541,4,4,3.0,3.0
P04171,Poland,accountant,female,45,lgbtq rights,3.5,0.5773502691896257,34542,4,3,4.0,3.0
P01193,Egypt,plumber,female,25,religion and secularism,3.5,0.5773502691896257,34543,4,4,3.0,3.0
P01195,Egypt,real estate agent,female,25,religion and secularism,3.5,0.5773502691896257,34544,4,4,3.0,3.0
P01196,Egypt,registered nurse,female,25,gender equality,4.5,0.5773502691896257,34545,5,5,4.0,4.0
P01196,Egypt,registered nurse,female,25,religion and secularism,3.5,0.5773502691896257,34546,4,4,3.0,3.0
P04163,Poland,plumber,female,25,immigration,3.5,0.5773502691896257,34547,4,4,3.0,3.0
P01199,Egypt,veterinarian,female,25,economic redistribution,3.5,0.5773502691896257,34548,4,4,3.0,3.0
P01199,Egypt,veterinarian,female,25,religion and secularism,3.5,0.5773502691896257,34549,4,4,3.0,3.0
P04163,Poland,plumber,female,25,economic redistribution,3.5,0.5773502691896257,34550,4,4,3.0,3.0
P01199,Egypt,veterinarian,female,25,lgbtq rights,3.5,0.5773502691896257,34551,4,3,4.0,3.0
P04164,Poland,police officer,female,25,gender equality,4.5,0.5773502691896257,34552,5,5,4.0,4.0
P04164,Poland,police officer,female,25,immigration,3.5,0.5773502691896257,34553,4,4,3.0,3.0
P01199,Egypt,veterinarian,female,25,gender equality,4.5,0.5773502691896257,34554,5,5,4.0,4.0
P01198,Egypt,truck driver,female,25,trust in government,2.5,0.5773502691896257,34555,2,2,3.0,3.0
P04164,Poland,police officer,female,25,economic redistribution,3.5,0.5773502691896257,34556,4,3,4.0,3.0
P01198,Egypt,truck driver,female,25,economic redistribution,3.5,0.5773502691896257,34557,4,4,3.0,3.0
P01198,Egypt,truck driver,female,25,religion and secularism,3.5,0.5773502691896257,34558,4,4,3.0,3.0
P04165,Poland,real estate agent,female,25,gender equality,4.5,0.5773502691896257,34559,5,5,4.0,4.0
P01198,Egypt,truck driver,female,25,immigration,3.5,0.5773502691896257,34560,4,4,3.0,3.0
P01198,Egypt,truck driver,female,25,gender equality,4.5,0.5773502691896257,34561,5,5,4.0,4.0
P03080,Mexico,mechanic,female,25,gender equality,4.5,0.5773502691896257,34562,5,5,4.0,4.0
P01197,Egypt,social worker,female,25,trust in government,2.5,0.5773502691896257,34563,2,2,3.0,3.0
P01197,Egypt,social worker,female,25,lgbtq rights,3.5,0.5773502691896257,34564,4,3,4.0,3.0
P01197,Egypt,social worker,female,25,gender equality,4.5,0.5773502691896257,34565,5,5,4.0,4.0
P02096,India,registered nurse,neutral,25,economic redistribution,3.5,0.5773502691896257,34566,4,4,3.0,3.0
P01196,Egypt,registered nurse,female,25,economic redistribution,3.5,0.5773502691896257,34567,4,4,3.0,3.0
P01199,Egypt,veterinarian,female,25,trust in government,2.5,0.5773502691896257,34568,2,2,3.0,3.0
P04261,Poland,accountant,neutral,45,economic redistribution,3.5,0.5773502691896257,34569,4,4,3.0,3.0
P03048,Mexico,journalist,male,65,immigration,3.5,0.5773502691896257,34570,4,4,3.0,3.0
P03048,Mexico,journalist,male,65,gender equality,4.5,0.5773502691896257,34571,5,5,4.0,4.0
P02144,India,farmer,neutral,65,immigration,3.5,0.5773502691896257,34572,4,4,3.0,3.0
P04354,South Africa,bank teller,male,45,economic redistribution,3.5,0.5773502691896257,34573,4,4,3.0,3.0
P01051,China,accountant,neutral,65,economic redistribution,3.5,0.5773502691896257,34574,4,4,3.0,3.0
P01051,China,accountant,neutral,65,lgbtq rights,3.5,0.5773502691896257,34575,4,3,4.0,3.0
